titles,links,time,media
評3黨性別政見 婦女新知：失望,https://news.ltn.com.tw/news/politics/breakingnews/1570548,2016/1/13,Liberal Times
「這件事就交給蔡英文了」小英誓言客家復興,https://news.ltn.com.tw/news/politics/breakingnews/1570551,2016/1/13,Liberal Times
面對正毅兄弟攻擊  柯P要小英也甘溫,https://news.ltn.com.tw/news/politics/breakingnews/1570552,2016/1/13,Liberal Times
政黨票告急 民進黨不分區候選人拍短片催票,https://news.ltn.com.tw/news/politics/breakingnews/1570506,2016/1/13,Liberal Times
台裔美眾議員劉雲平挺台灣民主 「無論誰贏國會都支持」,https://news.ltn.com.tw/news/world/breakingnews/1570463,2016/1/13,Liberal Times
喜不喜歡小英？ 柯文哲臉紅：我喜歡佩琪......,https://news.ltn.com.tw/news/politics/breakingnews/1570448,2016/1/13,Liberal Times
全面真軍》選後民進黨提前組閣？這著棋真正的目的是什麼？,https://news.ltn.com.tw/news/opinion/breakingnews/1570020,2016/1/13,Liberal Times
唯一能挑戰柯P的人 現在陷入苦戰...,https://news.ltn.com.tw/news/politics/breakingnews/1570372,2016/1/13,Liberal Times
國民黨造勢大會傳動員公僕 花檢要查,https://news.ltn.com.tw/news/local/paper/948676,2016/1/13,Liberal Times
宜蘭綠營音樂會催票 3千人喊凍蒜,https://news.ltn.com.tw/news/local/paper/948671,2016/1/13,Liberal Times
政見夾火藥 李志鏞緊咬陳歐珀不放,https://news.ltn.com.tw/news/local/paper/948668,2016/1/13,Liberal Times
《基隆第二場政見會》國道客運增班「搶功」 火藥味濃,https://news.ltn.com.tw/news/local/paper/948664,2016/1/13,Liberal Times
副總統選將、海外團 新竹忙助選,https://news.ltn.com.tw/news/local/paper/948656,2016/1/13,Liberal Times
鄭寶清關公前燒她文宣 楊麗環︰有所本,https://news.ltn.com.tw/news/local/paper/948653,2016/1/13,Liberal Times
選戰衝刺 陳建仁、高婉倩、徐欣瑩陪掃街,https://news.ltn.com.tw/news/local/paper/948652,2016/1/13,Liberal Times
【用選票改變台灣的未來】三選將籲年輕人返鄉 週六投票,https://news.ltn.com.tw/news/local/paper/948623,2016/1/13,Liberal Times
【選戰倒數 藍綠海線拚人氣】《民進黨》蔡英文催票 籲讓綠營國會過半,https://news.ltn.com.tw/news/local/paper/948621,2016/1/13,Liberal Times
英、倫車拚彰化 陳立宏感性催票,https://news.ltn.com.tw/news/local/paper/948613,2016/1/13,Liberal Times
01/13 各報重點新聞一覽,https://news.ltn.com.tw/news/politics/breakingnews/1570329,2016/1/13,Liberal Times
18陣營搶食 政黨票分裂嚴重,https://news.ltn.com.tw/news/local/paper/948751,2016/1/13,Liberal Times
游錫堃陪「食安女神」林淑芬 市場掃街,https://news.ltn.com.tw/news/local/paper/948747,2016/1/13,Liberal Times
《立委選戰場邊觀察5-5》以「客」為尊 綠拔樁藍固本,https://news.ltn.com.tw/news/local/paper/948655,2016/1/13,Liberal Times
王定宇、林易煌 都推感性文宣,https://news.ltn.com.tw/news/local/paper/948817,2016/1/13,Liberal Times
陳亭妃今晚會造勢 「大支」新歌發表,https://news.ltn.com.tw/news/local/paper/948815,2016/1/13,Liberal Times
搭電視劇順風車 選將提「徵還賺」政策,https://news.ltn.com.tw/news/local/paper/948813,2016/1/13,Liberal Times
《觀察筆記》再冷也要投票,https://news.ltn.com.tw/news/local/paper/948812,2016/1/13,Liberal Times
談食安 吳焜裕促訂「食品身分標準」法,https://news.ltn.com.tw/news/local/paper/948629,2016/1/13,Liberal Times
看板大戰 陳世凱、顏寬恒連續攻防,https://news.ltn.com.tw/news/local/paper/948624,2016/1/13,Liberal Times
張國鑫生日許願當選 馬文君三鄉鎮掃街,https://news.ltn.com.tw/news/local/paper/948619,2016/1/13,Liberal Times
《立委選戰倒數計時》「鎔騎士」車隊造勢 綠營再提告黑函,https://news.ltn.com.tw/news/local/paper/948612,2016/1/13,Liberal Times
星期專論》大家來搶政黨票,https://news.ltn.com.tw/news/opinion/paper/948834,2016/1/13,Liberal Times
自由廣場》《林保華專欄》衝出本土選票 創造世界奇蹟,https://news.ltn.com.tw/news/opinion/paper/948716,2016/1/13,Liberal Times
「正毅」爆蔡收黃芳彥獻金 特偵組打臉,https://news.ltn.com.tw/news/focus/paper/948734,2016/1/13,Liberal Times
對中政策 蔡：溝通再溝通,https://news.ltn.com.tw/news/focus/paper/948730,2016/1/13,Liberal Times
決戰中台灣 蔡朱大「車」拚,https://news.ltn.com.tw/news/focus/paper/948729,2016/1/13,Liberal Times
當選後 蔡：藍營縣市一樣照顧 包括新北,https://news.ltn.com.tw/news/focus/paper/948728,2016/1/13,Liberal Times
前國安局長許惠祐：大選進入維安紅色警戒,https://news.ltn.com.tw/news/focus/paper/948726,2016/1/13,Liberal Times
柯：蔡若當選 無法迴避九二共識,https://news.ltn.com.tw/news/focus/paper/948725,2016/1/13,Liberal Times
處理兩岸關係 宋自認是最佳人選,https://news.ltn.com.tw/news/focus/paper/948724,2016/1/13,Liberal Times
社論》鳥籠民主與國家意志,https://news.ltn.com.tw/news/opinion/paper/948762,2016/1/13,Liberal Times
《TAIPEI TIMES 焦點》 Tsai repeats call for her followers not to split votes,https://news.ltn.com.tw/news/focus/breakingnews/1570295,2016/1/13,Liberal Times
"《TAIPEI TIMES 焦點》 Cling to your faith, Chu urges voters",https://news.ltn.com.tw/news/focus/breakingnews/1570294,2016/1/13,Liberal Times
《TAIPEI TIMES 焦點》 Soong says he will not be Tsai’s China envoy,https://news.ltn.com.tw/news/focus/breakingnews/1570291,2016/1/13,Liberal Times
