titles,links,content,time,media
國民黨中央否認要「收兵」,https://news.ltn.com.tw/news/focus/paper/547287,"調會持續檢驗宇昌案。
國民黨文傳會主委莊伯仲表示，對於宇昌案，目前國民黨的定調，就是希望蔡英文站出來對宇昌案說清楚、講明白，這樣才符合社會大眾的期待。
至於外傳前天黨內高層輔選會議決定對宇昌案收兵，...",2011/12/17,Liberal Times
宇昌案收兵？吳：沒失分 綠：自欺欺人,https://news.ltn.com.tw/news/focus/paper/547286,"團幹事長蔡煌瑯等人抨擊，吳敦義根本是打人的喊救人、得了便宜還賣乖；馬陣營原本欲藉宇昌案摧毀蔡英文，卻因作弊被抓包才想撤軍，非常不負責任。
蔡煌瑯並說，至於吳所謂「沒有失分但得分不多」只是自欺欺人罷了；...",2011/12/17,Liberal Times
請問總長 為何輕忽怠惰？,https://news.ltn.com.tw/news/focus/paper/547285,舉期間提到黨內會議去討論？事後被爆料要「設下停損點」，黨發言人還出來否認說：國民黨定調是要蔡英文說清楚講明白。這個邏輯非常奇怪，有問題就去告發，沒問題就閉嘴，是非問題有什麼好定調的？可見國民黨根本不在意...,2011/12/17,Liberal Times
警告特偵組 綠：若不實放話 將提告,https://news.ltn.com.tw/news/focus/paper/547284,"報導〕針對特偵組在宇昌案的作為，民進黨發言人陳其邁昨表示，未來特偵組若有人不實放話（指抹黑蔡英文），違反偵查不公開原則，民進黨將考慮對特偵組提告。
特偵組保全證據說「胡說八道」
對於特偵組表達調閱卷...",2011/12/17,Liberal Times
綠批劉塗銷變造資料 抹黑小英,https://news.ltn.com.tw/news/focus/paper/547283,"。
陳其邁質疑，馬政府在宇昌案中，把重要的資料塗掉，沒有的卻加上去，抹黑民進黨總統候選人蔡英文。
陳其邁指出，被劉憶如塗掉的台懋生技策略委員會委員的名字，包括張有德、張念慈、陳良博、楊育民、李世仁等...",2011/12/17,Liberal Times
同步反擊 府：蔡是民主負面示範,https://news.ltn.com.tw/news/focus/paper/547282,〔記者王寓中、彭顯鈞／台北報導〕蔡英文昨針對宇昌案點名批判馬英九總統，總統府隨後召開記者會回擊，譴責蔡英文在沒有任何證據下，就指控馬總統動員國家機器、啟動檢調偵查。府方批蔡英文此舉才會對...,2011/12/17,Liberal Times
劉憶如：從未說宇昌、台懋是弊案,https://news.ltn.com.tw/news/focus/paper/547281,"否認當打手 籲蔡說清楚
〔記者陳梅英／台北報導〕民進黨總統候選人蔡英文昨針對宇昌案召開記者會後，經建會主委兼國發基金召集人劉憶如也開記者會回應說，對蔡英文沒有針對宇昌案的疑問提出任何說明，並再...",2011/12/17,Liberal Times
〈冷眼冷語〉,https://news.ltn.com.tw/news/opinion/paper/547279,何大一博士這樣的舉世聞名的人，都願意幫助台灣爭取千載難逢的機會，讓台灣揚名於國際，他們選擇蔡英文擔任董事長一定有相當的理由。事實證明，蔡英文也把宇昌生技帶領得非常成功。我不知道馬團隊和國民黨還要...,2011/12/17,Liberal Times
想起現代吳鳳丁中江,https://news.ltn.com.tw/news/opinion/paper/547277,般的事實，還有媒体竟然避談國民黨偽造文書意圖使人不當選這種明顯重大的法律問題，還在大肆攻擊蔡英文可能的「道德瑕疵」，這種「見秋毫而不見輿薪」的偏頗立場真是令人嘆為觀止。因為報社經營者自身的兩岸關係、政經...,2011/12/17,Liberal Times
老馬提不出新願景,https://news.ltn.com.tw/news/opinion/paper/547274,"一再的抹黑戰術。我們甚至可以下結論說，「抹黑對手」彷彿是中國國民黨唯一的「政見」！
正當蔡英文從台一線、台九線又走到了台十七線，她所關心、所在意的是整個國家貧富懸殊、資源分配不均的問題。我們所觀察到的...",2011/12/17,Liberal Times
綠控涉賄// 石岡區長用公款 為馬拉票,https://news.ltn.com.tw/news/focus/paper/547271,〔記者李欣芳、劉力仁、謝鳳秋／綜合報導〕民進黨抓賄大出擊！蔡英文競選辦公室總幹事吳乃仁公布一段疑似賄選的影片，質疑台中市石岡區區長王偉誠拿水利署公帑辦活動，在逐桌敬酒時公然替馬英九與江啟臣拉票。已前往台...,2011/12/17,Liberal Times
宇昌案// 蔡：一生清白 籲馬懸崖勒馬,https://news.ltn.com.tw/news/focus/paper/547270,〔記者李欣芳、王寓中／台北報導〕國民黨及馬政府對宇昌案發動鋪天蓋地的攻擊，民進黨總統候選人蔡英文昨親上火線反擊，強調她一生的為人行事「清清白白」，宇昌從來就不是所謂的弊案；蔡英文並質疑馬英九總統...,2011/12/17,Liberal Times
黃昆輝︰台灣人站出來 決定自己的命運,https://news.ltn.com.tw/news/politics/paper/547267,"投票嗎？」他呼籲，台灣人要站出來，決定自己的命運。
黃昆輝表示，國民黨用宇昌案「奧步」對蔡英文人格謀殺，連參與宇昌案籌設的中研院院士陳良博日前受訪時都忍不住說：「現在是台灣人應該憤怒的時候！」黃昆輝說...",2011/12/17,Liberal Times
我大選前後 美軍承諾維持區域安全,https://news.ltn.com.tw/news/politics/paper/547266,"快速反應的兩棲和夜間作戰能力。
台灣總統大選及立委選舉已進入激烈的最後廝殺階段，馬英九和蔡英文的民調支持度也糾纏得不相上下。由於北京已多次公開放話不樂見蔡英文當選，而且選後到就職的政權轉移期長...",2011/12/17,Liberal Times
立委選舉 283人符資格,https://news.ltn.com.tw/news/politics/paper/547264,"委候選人名單。
此外，中選會昨公告第十三任總統副總統選舉候選人名單，一號候選人是民進黨的蔡英文及蘇嘉全，二號是國民黨的馬英九及吳敦義，三號是親民黨的宋楚瑜及林瑞雄。總統選舉競選活動自今天起跑，到明年一...",2011/12/17,Liberal Times
大雅農會文宣風波 藍綠再交鋒,https://news.ltn.com.tw/news/politics/paper/547263,"農會發紀念品夾帶馬英九文宣，淪為「政黨工具」；馬吳台中市競選總部總幹事杜建德則控告童瑞陽、蔡英文，故意栽贓、抹黑國民黨，意圖使人不當選。
大雅區農會發送紀念品夾帶馬英九文宣，童瑞陽昨天下午率眾到農會表...",2011/12/17,Liberal Times
穀賤誰傷農？翁重鈞、張花冠互槓,https://news.ltn.com.tw/news/politics/paper/547262,，是踩在打壓嘉義縣農產品價格、傷害農民權益，再把責任轉移給中央的三部曲之上，呼籲民進黨主席蔡英文正視這個問題。...,2011/12/17,Liberal Times
林務局員工投訴：農委會動員為馬造勢,https://news.ltn.com.tw/news/politics/paper/547260,"訴表示，農委會與林務局強迫所屬員工參加，但農委會否認；民進黨也將在下週六舉行「全國農漁民挺蔡英文後援會」，並強調參加的都是「正港的農民」。
農委會有八千多名員工，林務局幾乎占一半。林務局員工投訴表示，...",2011/12/17,Liberal Times
照片造假！吳敦義視察南投變高雄政績,https://news.ltn.com.tw/news/politics/paper/547259,"實在的，不要因此扭曲。
對此，昨天在高雄市接受電台專訪的國民黨副總統候選人吳敦義則反批，蔡英文說她到菜市場去買票，也是說錯話，也應該出面道歉。
照片背景明顯在南投
李昆澤昨天攤開馬吳高雄市競選總部...",2011/12/17,Liberal Times
金援小英 金門小豬回娘家,https://news.ltn.com.tw/news/local/paper/547219,"入，也呼籲日前被鄉親帶回家的「走失小豬」能「良心發現」，早日回頭！
呼喚「走失小豬」
蔡英文金門競選總部日前成立時，將連日來鄉親送回來的小豬撲滿堆放在總部門口，未料，成立儀式結束後，部分民眾誤以為裡...",2011/12/17,Liberal Times
總統大選》宇昌案誤植？　劉憶如表舅彭明敏：是造假,https://news.ltn.com.tw/news/politics/breakingnews/580803,〔即時新聞／綜合報導〕經建會交給國民黨立院黨團的宇昌案文件，用來指控民進黨主席蔡英文主導宇昌案，卻傳出日期「錯置」，民進黨質疑是移花接木，有「意圖使人不當選」之嫌。日前經建會主委劉憶如的表舅彭明敏出面說...,2011/12/16 18:33,Liberal Times
蔡英文要馬懸崖勒馬　莫為勝選毀民主毀生技,https://news.ltn.com.tw/news/politics/breakingnews/580767,〔記者李欣芳／台北報導〕國民黨近來發動對民進黨總統候選人蔡英文在宇昌案角色的強烈質疑，蔡英文傍晚親上火線反擊，強調她的為人處事清清白白，宇昌從來就不是弊案，她重轟國民黨馬吳配，質疑馬英九放任行政...,2011/12/16 17:26,Liberal Times
綠質疑劉憶如　刻意抹去文件裡名字,https://news.ltn.com.tw/news/politics/breakingnews/580631,"上午召開記者會，質疑馬政府就宇昌案，把重要的資料塗掉，沒有的卻加上去，抹黑民進黨總統候選人蔡英文。

陳其邁表示，現在又加碼抹黑何大一博士，馬政府為了政權保衛戰，不惜踐踏生技科學家與生技產業，令人不...",2011/12/16 12:33,Liberal Times
力挺邱議瑩 屏東動員,https://news.ltn.com.tw/news/local/paper/547105,"屏東人不要才丟給高雄人」的話，激怒屏東地方人士，屏東縣長曹啟鴻昨帶領綠營縣議員、鄉鎮長前往蔡英文、邱議瑩競選總部聲援。
「邱議瑩是屏東最好的女兒，嫁來美濃當個會持家的好媳婦！」曹啟鴻昨帶領九名屏縣議員...",2011/12/16,Liberal Times
藍綠雙雄力拚 無黨兩新人苦戰,https://news.ltn.com.tw/news/local/paper/547102,"王」邱毅，此次轉戰區域立委，仍以一貫作風，到處「爆料、揭弊」，過去打扁，緊咬扁家，如今改打蔡英文、蘇嘉全，還跨選區和陳致中辯論，選戰策略似乎不理會、也不和民進黨籍對手趙天麟正面交鋒。
邱的作法，雖贏得...",2011/12/16,Liberal Times
全民冷吱吱 只有馬英九熱烘烘,https://news.ltn.com.tw/news/opinion/paper/547076,"民眾的距離。誠然，周美青較無官架子，不像蔡令怡那樣潑婦罵街，甚至以莫須有的十一億元人格謀殺蔡英文。不過，周美青出馬，也適足以凸顯馬英九的執政失敗而已。
怎麼說呢？周美青到市場、學校等地拜訪，旋風式的人...",2011/12/16,Liberal Times
決戰台北城 綠︰輸贏10萬票 藍︰贏35萬票,https://news.ltn.com.tw/news/local/paper/547071,〔記者陳璟民、劉榮／台北報導〕民進黨總統候選人蔡英文台北市競選總部昨天邀老將腦力激盪，希望找出輔選「英嘉配」成為「贏家配」的良策，由於台北市明顯藍大於綠，綠營定位在「決戰台北城，輸贏十萬票」，少輸為贏；...,2011/12/16,Liberal Times
小豬換領巾 小英曾配戴 紅色超搶手,https://news.ltn.com.tw/news/local/paper/547067,"能決定你要哪一款顏色！
延續「小豬撲滿」的風潮，現在「小豬領巾」也超夯，民進黨總統候選人蔡英文曾配戴的紅色小豬領巾更是搶手貨，現在新北市第八選區民進黨立委候選人江永昌競選總部推出抽色球，用抽籤決定領巾...",2011/12/16,Liberal Times
李昆澤 專業形象取勝 侯彩鳳 關注勞工議題,https://news.ltn.com.tw/news/focus/paper/547058,"意推出妻子章玟琇代打，但最後一刻整合成功，陳其邁列入民進黨不分區安全名單，民進黨總統候選人蔡英文與高雄市長陳菊出面邀請林進興出任英嘉高市競選總部首席副主委，化解二度分裂的危機。
李昆澤、侯彩鳳四年後又...",2011/12/16,Liberal Times
郭榮宗 端政績拚連任 廖正井 組織戰搏出線,https://news.ltn.com.tw/news/focus/paper/547056,"營掌握沿海三鄉綠營基本盤，若在楊梅巿能延續立委補選時大勝優勢，只要在楊梅巿打成平手，再加上蔡英文親民形象貼近地方與小豬魅力，連任機會濃。
由於廖郭實力平分秋色，二度對決的戰況激烈，更勝四年前。...",2011/12/16,Liberal Times
股東享租稅優惠？藍出示公文 質疑蔡享特權,https://news.ltn.com.tw/news/focus/paper/547054,司預備申請國發基金的公文，內容指國發基金副執行秘書何俊輝「親自」前往時任台懋生技公司董事長蔡英文住所商談相關細節。公文更標明為使股東享受「生技條例租稅優惠」，台懋才以「創投公司」成立，質疑當時未任公職的...,2011/12/16,Liberal Times
劉憶如質疑台懋創投／綠籲劉先把法令搞清楚,https://news.ltn.com.tw/news/focus/paper/547053,〔記者陳慧萍／台北報導〕經建會主委劉憶如十三日曾表示，蔡英文另外成立一家新公司「台懋生技創投」申請國發基金，「疑點甚多」，她有必要留下來「還原真相」；民進黨昨天指出，成立管理顧問公司是國發基金規定之執行...,2011/12/16,Liberal Times
